SYMBOL,Name,ISIN,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,TIMESTAMP
NSE:WALCHANNAG,Walchandnagar Industries Limited,INE711A01022,EQ,207.5,222.55,206.65,211.95,211,31-Jan-18
NSE:WEBELSOLAR,Websol Energy System Limited,INE855C01015,EQ,123,123,111.6,112.05,111.8,31-Jan-18
NSE:WEIZFOREX,Weizmann Forex Limited,INE726L01019,EQ,1135,1200,1128.05,1167.65,1200,31-Jan-18
NSE:WEIZMANIND,Weizmann Limited,INE080A01014,EQ,50.1,50.75,48.55,49.55,50,31-Jan-18
NSE:WELCORP,Welspun Corp Limited,INE191B01025,EQ,167.95,171.5,157,159.95,157.9,31-Jan-18
NSE:WELENT,Welspun Enterprises Limited,INE625G01013,EQ,174,178.25,172.5,174.6,173,31-Jan-18
NSE:WELSPUNIND,Welspun India Limited,INE192B01031,EQ,69.8,70.75,68.75,69.05,69,31-Jan-18
NSE:WENDT,Wendt (India) Limited,INE274C01019,EQ,3200,3329.95,3200,3215.3,3239.95,31-Jan-18
NSE:WHEELS,Wheels India Limited,INE715A01015,EQ,2060.05,2224,2030,2206.6,2200,31-Jan-18
NSE:WHIRLPOOL,Whirlpool of India Limited,INE716A01013,EQ,1474.9,1485.8,1440,1476.85,1470,31-Jan-18
NSE:WINDMACHIN,Windsor Machines Limited,INE052A01021,EQ,122.05,125.2,112.7,121.4,119.8,31-Jan-18
NSE:WINSOME,Winsome Yarns Limited,INE784B01035,EQ,2.25,2.25,2.25,2.25,2.25,31-Jan-18
NSE:WIPRO,Wipro Limited,INE075A01022,EQ,306.1,308.95,301.55,304.7,305.05,31-Jan-18
NSE:WOCKPHARMA,Wockhardt Limited,INE049B01025,EQ,811,828,798,804.85,801,31-Jan-18
NSE:WONDERLA,Wonderla Holidays Limited,INE066O01014,EQ,388,388,373.55,375.95,374,31-Jan-18
NSE:WSI,W S Industries (I) Limited,INE100D01014,EQ,7.3,7.3,6.55,6.9,6.9,31-Jan-18
NSE:WSTCSTPAPR,West Coast Paper Mills Limited,INE976A01021,EQ,276.15,288.25,263.3,266.95,264.05,31-Jan-18
NSE:XCHANGING,Xchanging Solutions Limited,INE692G01013,EQ,60.4,60.85,58.6,59.3,59.9,31-Jan-18
NSE:YESBANK,Yes Bank Limited,INE528G01027,EQ,353,356.55,350.45,354.4,354.9,31-Jan-18
NSE:ZEEL,Zee Entertainment Enterprises Limited,INE256A01028,EQ,600,607.2,589.45,593.7,596.4,31-Jan-18
NSE:ZEELEARN,Zee Learn Limited,INE565L01011,EQ,43.7,44.6,43.5,44.3,44.45,31-Jan-18
NSE:ZEEMEDIA,Zee Media Corporation Limited,INE966H01019,EQ,43.35,43.75,42.25,43.45,43.6,31-Jan-18
NSE:ZENITHBIR,Zenith Birla (India) Limited,INE318D01020,EQ,0.9,0.9,0.9,0.9,0.9,31-Jan-18
NSE:ZENITHEXPO,Zenith Exports Limited,INE058B01018,EQ,54,56.75,52.1,54,55.6,31-Jan-18
NSE:ZENSARTECH,Zensar Technologies Limited,INE520A01019,EQ,928,965,928,953.45,950,31-Jan-18
NSE:ZENTEC,Zen Technologies Limited,INE251B01027,EQ,122,125,118.65,121,122,31-Jan-18
NSE:ZICOM,Zicom Electronic Security Systems Limited,INE871B01014,EQ,24,25.6,23.6,24.4,24.3,31-Jan-18
NSE:ZODIACLOTH,Zodiac Clothing Company Limited,INE206B01013,EQ,212.8,218.7,208,209.9,209,31-Jan-18
NSE:ZODJRDMKJ,Zodiac JRD- MKJ Limited,INE077B01018,EQ,46.05,48.9,45.75,47.55,48.9,31-Jan-18
NSE:ZUARI,Zuari Agro Chemicals Limited,INE840M01016,EQ,482,496.2,480.25,486.3,486,31-Jan-18
NSE:ZUARIGLOB,Zuari Global Limited,INE217A01012,EQ,203,208.95,198.2,202.7,202.65,31-Jan-18
NSE:ZYDUSWELL,Zydus Wellness Limited,INE768C01010,EQ,1015,1015,977.9,998,993,31-Jan-18
NSE:ZYLOG,Zylog Systems Limited,INE225I01026,EQ,4.15,4.15,4,4.05,4.1,31-Jan-18
